time,Np,dp,dm ,dg,np
0.010303,1.60866E+16,2.00E-09,1.98065E-08,2.85E-08,163.2448653
0.010306,1.60777E+16,2.00E-09,1.98115E-08,2.85E-08,163.3355654
0.010309,1.60688E+16,2.00E-09,1.98164E-08,2.85E-08,163.4262834
0.010312,1.60598E+16,2.00E-09,1.98214E-08,2.85E-08,163.5170194
0.010315,1.60509E+16,2.00E-09,1.98263E-08,2.86E-08,163.6077735
0.010318,1.6042E+16,2.00E-09,1.98313E-08,2.86E-08,163.6985454
0.010321,1.60331E+16,2.00E-09,1.98362E-08,2.86E-08,163.7893354
0.010324,1.60243E+16,2.00E-09,1.98412E-08,2.86E-08,163.8801433
0.010327,1.60154E+16,2.00E-09,1.98461E-08,2.86E-08,163.9709691
0.01033,1.60065E+16,2.00E-09,1.9851E-08,2.86E-08,164.0618128
0.010333,1.59976E+16,2.00E-09,1.9856E-08,2.86E-08,164.1526745
0.010336,1.59888E+16,2.00E-09,1.98609E-08,2.86E-08,164.2435541
0.010339,1.598E+16,2.00E-09,1.98659E-08,2.86E-08,164.3344516
0.010342,1.59711E+16,2.00E-09,1.98708E-08,2.86E-08,164.425367
0.010345,1.59623E+16,2.00E-09,1.98758E-08,2.87E-08,164.5163003
0.010348,1.59535E+16,2.00E-09,1.98807E-08,2.87E-08,164.6072515
0.010352,1.59447E+16,2.00E-09,1.98857E-08,2.87E-08,164.6982205
0.010355,1.59359E+16,2.00E-09,1.98906E-08,2.87E-08,164.7892074
0.010358,1.59271E+16,2.00E-09,1.98955E-08,2.87E-08,164.8802122
0.010361,1.59183E+16,2.00E-09,1.99005E-08,2.87E-08,164.9712348
0.010364,1.59095E+16,2.00E-09,1.99054E-08,2.87E-08,165.0622752
0.010367,1.59007E+16,2.00E-09,1.99104E-08,2.87E-08,165.1533335
0.01037,1.5892E+16,2.00E-09,1.99153E-08,2.87E-08,165.2444096
0.010373,1.58832E+16,2.00E-09,1.99202E-08,2.87E-08,165.3355035
0.010376,1.58745E+16,2.00E-09,1.99252E-08,2.88E-08,165.4266152
0.010379,1.58657E+16,2.00E-09,1.99301E-08,2.88E-08,165.5177447
0.010382,1.5857E+16,2.00E-09,1.99351E-08,2.88E-08,165.608892
0.010385,1.58483E+16,2.00E-09,1.994E-08,2.88E-08,165.7000571
0.010388,1.58395E+16,2.00E-09,1.99449E-08,2.88E-08,165.7912399
0.010391,1.58308E+16,2.00E-09,1.99499E-08,2.88E-08,165.8824405
0.010394,1.58221E+16,2.00E-09,1.99548E-08,2.88E-08,165.9736589
0.010397,1.58134E+16,2.00E-09,1.99597E-08,2.88E-08,166.064895
0.0104,1.58048E+16,2.00E-09,1.99647E-08,2.88E-08,166.1561488
0.010403,1.57961E+16,2.00E-09,1.99696E-08,2.88E-08,166.2474204
0.010406,1.57874E+16,2.00E-09,1.99745E-08,2.88E-08,166.3387097
0.010409,1.57787E+16,2.00E-09,1.99795E-08,2.89E-08,166.4300167
0.010412,1.57701E+16,2.00E-09,1.99844E-08,2.89E-08,166.5213414
0.010415,1.57614E+16,2.00E-09,1.99893E-08,2.89E-08,166.6126838
0.010418,1.57528E+16,2.00E-09,1.99943E-08,2.89E-08,166.7040439
0.010421,1.57442E+16,2.00E-09,1.99992E-08,2.89E-08,166.7954216
0.010424,1.57356E+16,2.00E-09,2.00041E-08,2.89E-08,166.8868171
0.010427,1.57269E+16,2.00E-09,2.00091E-08,2.89E-08,166.9782302
0.01043,1.57183E+16,2.00E-09,2.0014E-08,2.89E-08,167.0696609
0.010433,1.57097E+16,2.00E-09,2.00189E-08,2.89E-08,167.1611093
0.010436,1.57011E+16,2.00E-09,2.00239E-08,2.89E-08,167.2525753
0.010439,1.56926E+16,2.00E-09,2.00288E-08,2.90E-08,167.344059
0.010442,1.5684E+16,2.00E-09,2.00337E-08,2.90E-08,167.4355602
0.010445,1.56754E+16,2.00E-09,2.00386E-08,2.90E-08,167.5270791
0.010448,1.56669E+16,2.00E-09,2.00436E-08,2.90E-08,167.6186156
0.010452,1.56583E+16,2.00E-09,2.00485E-08,2.90E-08,167.7101697
0.010455,1.56498E+16,2.00E-09,2.00534E-08,2.90E-08,167.8017413
0.010458,1.56412E+16,2.00E-09,2.00583E-08,2.90E-08,167.8933305
0.010461,1.56327E+16,2.00E-09,2.00633E-08,2.90E-08,167.9849373
0.010464,1.56242E+16,2.00E-09,2.00682E-08,2.90E-08,168.0765617
0.010467,1.56157E+16,2.00E-09,2.00731E-08,2.90E-08,168.1682036
0.01047,1.56071E+16,2.00E-09,2.0078E-08,2.91E-08,168.2598631
0.010473,1.55986E+16,2.00E-09,2.0083E-08,2.91E-08,168.35154
0.010476,1.55902E+16,2.00E-09,2.00879E-08,2.91E-08,168.4432346
0.010479,1.55817E+16,2.00E-09,2.00928E-08,2.91E-08,168.5349466
0.010482,1.55732E+16,2.00E-09,2.00977E-08,2.91E-08,168.6266761
0.010485,1.55647E+16,2.00E-09,2.01026E-08,2.91E-08,168.7184232
0.010488,1.55563E+16,2.00E-09,2.01076E-08,2.91E-08,168.8101877
0.010491,1.55478E+16,2.00E-09,2.01125E-08,2.91E-08,168.9019697
0.010494,1.55394E+16,2.00E-09,2.01174E-08,2.91E-08,168.9937692
0.010497,1.55309E+16,2.00E-09,2.01223E-08,2.91E-08,169.0855861
0.0105,1.55225E+16,2.00E-09,2.01272E-08,2.92E-08,169.1774206
0.010503,1.55141E+16,2.00E-09,2.01321E-08,2.92E-08,169.2692724
0.010506,1.55057E+16,2.00E-09,2.01371E-08,2.92E-08,169.3611417
0.010509,1.54973E+16,2.00E-09,2.0142E-08,2.92E-08,169.4530285
0.010512,1.54889E+16,2.00E-09,2.01469E-08,2.92E-08,169.5449326
0.010515,1.54805E+16,2.00E-09,2.01518E-08,2.92E-08,169.6368542
0.010518,1.54721E+16,2.00E-09,2.01567E-08,2.92E-08,169.7287932
0.010521,1.54637E+16,2.00E-09,2.01616E-08,2.92E-08,169.8207496
0.010524,1.54553E+16,2.00E-09,2.01666E-08,2.92E-08,169.9127233
0.010527,1.5447E+16,2.00E-09,2.01715E-08,2.92E-08,170.0047145
0.01053,1.54386E+16,2.00E-09,2.01764E-08,2.93E-08,170.096723
0.010533,1.54303E+16,2.00E-09,2.01813E-08,2.93E-08,170.1887489
0.010536,1.54219E+16,2.00E-09,2.01862E-08,2.93E-08,170.2807922
0.010539,1.54136E+16,2.00E-09,2.01911E-08,2.93E-08,170.3728528
0.010542,1.54053E+16,2.00E-09,2.0196E-08,2.93E-08,170.4649307
0.010545,1.53969E+16,2.00E-09,2.02009E-08,2.93E-08,170.557026
0.010548,1.53886E+16,2.00E-09,2.02058E-08,2.93E-08,170.6491386
0.010552,1.53803E+16,2.00E-09,2.02107E-08,2.93E-08,170.7412685
0.010555,1.5372E+16,2.00E-09,2.02157E-08,2.93E-08,170.8334158
0.010558,1.53637E+16,2.00E-09,2.02206E-08,2.93E-08,170.9255803
0.010561,1.53555E+16,2.00E-09,2.02255E-08,2.94E-08,171.0177621
0.010564,1.53472E+16,2.00E-09,2.02304E-08,2.94E-08,171.1099612
0.010567,1.53389E+16,2.00E-09,2.02353E-08,2.94E-08,171.2021776
0.01057,1.53307E+16,2.00E-09,2.02402E-08,2.94E-08,171.2944112
0.010573,1.53224E+16,2.00E-09,2.02451E-08,2.94E-08,171.3866621
0.010576,1.53142E+16,2.00E-09,2.025E-08,2.94E-08,171.4789302
0.010579,1.53059E+16,2.00E-09,2.02549E-08,2.94E-08,171.5712156
0.010582,1.52977E+16,2.00E-09,2.02598E-08,2.94E-08,171.6635182
0.010585,1.52895E+16,2.00E-09,2.02647E-08,2.94E-08,171.7558381
0.010588,1.52813E+16,2.00E-09,2.02696E-08,2.94E-08,171.8481751
0.010591,1.52731E+16,2.00E-09,2.02745E-08,2.94E-08,171.9405294
0.010594,1.52649E+16,2.00E-09,2.02794E-08,2.95E-08,172.0329008
0.010597,1.52567E+16,2.00E-09,2.02843E-08,2.95E-08,172.1252895
0.0106,1.52485E+16,2.00E-09,2.02892E-08,2.95E-08,172.2176953
0.010603,1.52403E+16,2.00E-09,2.02941E-08,2.95E-08,172.3101183
0.010606,1.52321E+16,2.00E-09,2.0299E-08,2.95E-08,172.4025585
0.010609,1.5224E+16,2.00E-09,2.03039E-08,2.95E-08,172.4950158
0.010612,1.52158E+16,2.00E-09,2.03088E-08,2.95E-08,172.5874903
0.010615,1.52076E+16,2.00E-09,2.03137E-08,2.95E-08,172.6799819
0.010618,1.51995E+16,2.00E-09,2.03186E-08,2.95E-08,172.7724906
0.010621,1.51914E+16,2.00E-09,2.03235E-08,2.95E-08,172.8650165
0.010624,1.51832E+16,2.00E-09,2.03284E-08,2.96E-08,172.9575595
0.010627,1.51751E+16,2.00E-09,2.03333E-08,2.96E-08,173.0501195
0.01063,1.5167E+16,2.00E-09,2.03382E-08,2.96E-08,173.1426967
0.010633,1.51589E+16,2.00E-09,2.03431E-08,2.96E-08,173.235291
0.010636,1.51508E+16,2.00E-09,2.0348E-08,2.96E-08,173.3279024
0.010639,1.51427E+16,2.00E-09,2.03528E-08,2.96E-08,173.4205308
0.010642,1.51346E+16,2.00E-09,2.03577E-08,2.96E-08,173.5131763
0.010645,1.51265E+16,2.00E-09,2.03626E-08,2.96E-08,173.6058388
0.010648,1.51185E+16,2.00E-09,2.03675E-08,2.96E-08,173.6985184
0.010652,1.51104E+16,2.00E-09,2.03724E-08,2.96E-08,173.7912151
0.010655,1.51024E+16,2.00E-09,2.03773E-08,2.97E-08,173.8839288
0.010658,1.50943E+16,2.00E-09,2.03822E-08,2.97E-08,173.9766595
0.010661,1.50863E+16,2.00E-09,2.03871E-08,2.97E-08,174.0694072
0.010664,1.50782E+16,2.00E-09,2.0392E-08,2.97E-08,174.1621719
0.010667,1.50702E+16,2.00E-09,2.03969E-08,2.97E-08,174.2549536
0.01067,1.50622E+16,2.00E-09,2.04017E-08,2.97E-08,174.3477523
0.010673,1.50542E+16,2.00E-09,2.04066E-08,2.97E-08,174.440568
0.010676,1.50462E+16,2.00E-09,2.04115E-08,2.97E-08,174.5334007
0.010679,1.50382E+16,2.00E-09,2.04164E-08,2.97E-08,174.6262503
0.010682,1.50302E+16,2.00E-09,2.04213E-08,2.97E-08,174.7191169
0.010685,1.50222E+16,2.00E-09,2.04262E-08,2.98E-08,174.8120004
0.010688,1.50142E+16,2.00E-09,2.04311E-08,2.98E-08,174.9049009
0.010691,1.50062E+16,2.00E-09,2.04359E-08,2.98E-08,174.9978183
0.010694,1.49983E+16,2.00E-09,2.04408E-08,2.98E-08,175.0907526
0.010697,1.49903E+16,2.00E-09,2.04457E-08,2.98E-08,175.1837038
0.0107,1.49824E+16,2.00E-09,2.04506E-08,2.98E-08,175.276672
0.010703,1.49744E+16,2.00E-09,2.04555E-08,2.98E-08,175.3696571
0.010706,1.49665E+16,2.00E-09,2.04604E-08,2.98E-08,175.462659
0.010709,1.49585E+16,2.00E-09,2.04652E-08,2.98E-08,175.5556778
0.010712,1.49506E+16,2.00E-09,2.04701E-08,2.98E-08,175.6487135
0.010715,1.49427E+16,2.00E-09,2.0475E-08,2.99E-08,175.7417661
0.010718,1.49348E+16,2.00E-09,2.04799E-08,2.99E-08,175.8348355
0.010721,1.49269E+16,2.00E-09,2.04847E-08,2.99E-08,175.9279218
0.010724,1.4919E+16,2.00E-09,2.04896E-08,2.99E-08,176.0210249
0.010727,1.49111E+16,2.00E-09,2.04945E-08,2.99E-08,176.1141448
0.01073,1.49032E+16,2.00E-09,2.04994E-08,2.99E-08,176.2072816
0.010733,1.48953E+16,2.00E-09,2.05043E-08,2.99E-08,176.3004352
0.010736,1.48875E+16,2.00E-09,2.05091E-08,2.99E-08,176.3936056
0.010739,1.48796E+16,2.00E-09,2.0514E-08,2.99E-08,176.4867928
0.010742,1.48718E+16,2.00E-09,2.05189E-08,2.99E-08,176.5799967
0.010745,1.48639E+16,2.00E-09,2.05238E-08,3.00E-08,176.6732175
0.010748,1.48561E+16,2.00E-09,2.05286E-08,3.00E-08,176.766455
0.010752,1.48482E+16,2.00E-09,2.05335E-08,3.00E-08,176.8597093
0.010755,1.48404E+16,2.00E-09,2.05384E-08,3.00E-08,176.9529804
0.010758,1.48326E+16,2.00E-09,2.05432E-08,3.00E-08,177.0462682
0.010761,1.48248E+16,2.00E-09,2.05481E-08,3.00E-08,177.1395728
0.010764,1.4817E+16,2.00E-09,2.0553E-08,3.00E-08,177.2328941
0.010767,1.48092E+16,2.00E-09,2.05579E-08,3.00E-08,177.3262321
0.01077,1.48014E+16,2.00E-09,2.05627E-08,3.00E-08,177.4195868
0.010773,1.47936E+16,2.00E-09,2.05676E-08,3.00E-08,177.5129583
0.010776,1.47858E+16,2.00E-09,2.05725E-08,3.01E-08,177.6063464
0.010779,1.47781E+16,2.00E-09,2.05773E-08,3.01E-08,177.6997512
0.010782,1.47703E+16,2.00E-09,2.05822E-08,3.01E-08,177.7931728
0.010785,1.47625E+16,2.00E-09,2.05871E-08,3.01E-08,177.886611
0.010788,1.47548E+16,2.00E-09,2.05919E-08,3.01E-08,177.9800658
0.010791,1.4747E+16,2.00E-09,2.05968E-08,3.01E-08,178.0735373
0.010794,1.47393E+16,2.00E-09,2.06017E-08,3.01E-08,178.1670255
0.010797,1.47316E+16,2.00E-09,2.06065E-08,3.01E-08,178.2605303
0.0108,1.47238E+16,2.00E-09,2.06114E-08,3.01E-08,178.3540518
0.010803,1.47161E+16,2.00E-09,2.06163E-08,3.01E-08,178.4475898
0.010806,1.47084E+16,2.00E-09,2.06211E-08,3.01E-08,178.5411445
0.010809,1.47007E+16,2.00E-09,2.0626E-08,3.02E-08,178.6347158
0.010812,1.4693E+16,2.00E-09,2.06308E-08,3.02E-08,178.7283038
0.010815,1.46853E+16,2.00E-09,2.06357E-08,3.02E-08,178.8219083
0.010818,1.46776E+16,2.00E-09,2.06406E-08,3.02E-08,178.9155293
0.010821,1.467E+16,2.00E-09,2.06454E-08,3.02E-08,179.009167
0.010824,1.46623E+16,2.00E-09,2.06503E-08,3.02E-08,179.1028212
0.010827,1.46546E+16,2.00E-09,2.06551E-08,3.02E-08,179.196492
0.01083,1.4647E+16,2.00E-09,2.066E-08,3.02E-08,179.2901794
0.010833,1.46393E+16,2.00E-09,2.06649E-08,3.02E-08,179.3838833
0.010836,1.46317E+16,2.00E-09,2.06697E-08,3.02E-08,179.4776037
0.010839,1.4624E+16,2.00E-09,2.06746E-08,3.03E-08,179.5713406
0.010842,1.46164E+16,2.00E-09,2.06794E-08,3.03E-08,179.6650941
0.010845,1.46088E+16,2.00E-09,2.06843E-08,3.03E-08,179.7588641
0.010848,1.46012E+16,2.00E-09,2.06891E-08,3.03E-08,179.8526506
0.010852,1.45935E+16,2.00E-09,2.0694E-08,3.03E-08,179.9464536
0.010855,1.45859E+16,2.00E-09,2.06989E-08,3.03E-08,180.040273
0.010858,1.45783E+16,2.00E-09,2.07037E-08,3.03E-08,180.134109
0.010861,1.45708E+16,2.00E-09,2.07086E-08,3.03E-08,180.2279614
0.010864,1.45632E+16,2.00E-09,2.07134E-08,3.03E-08,180.3218303
0.010867,1.45556E+16,2.00E-09,2.07183E-08,3.03E-08,180.4157156
0.01087,1.4548E+16,2.00E-09,2.07231E-08,3.04E-08,180.5096174
0.010873,1.45404E+16,2.00E-09,2.0728E-08,3.04E-08,180.6035356
0.010876,1.45329E+16,2.00E-09,2.07328E-08,3.04E-08,180.6974703
0.010879,1.45253E+16,2.00E-09,2.07377E-08,3.04E-08,180.7914214
0.010882,1.45178E+16,2.00E-09,2.07425E-08,3.04E-08,180.8853888
0.010885,1.45103E+16,2.00E-09,2.07474E-08,3.04E-08,180.9793727
0.010888,1.45027E+16,2.00E-09,2.07522E-08,3.04E-08,181.073373
0.010891,1.44952E+16,2.00E-09,2.07571E-08,3.04E-08,181.1673897
0.010894,1.44877E+16,2.00E-09,2.07619E-08,3.04E-08,181.2614228
0.010897,1.44802E+16,2.00E-09,2.07668E-08,3.04E-08,181.3554722
0.0109,1.44727E+16,2.00E-09,2.07716E-08,3.05E-08,181.449538
0.010903,1.44652E+16,2.00E-09,2.07765E-08,3.05E-08,181.5436201
0.010906,1.44577E+16,2.00E-09,2.07813E-08,3.05E-08,181.6377186
0.010909,1.44502E+16,2.00E-09,2.07861E-08,3.05E-08,181.7318335
0.010912,1.44427E+16,2.00E-09,2.0791E-08,3.05E-08,181.8259646
0.010915,1.44352E+16,2.00E-09,2.07958E-08,3.05E-08,181.9201121
0.010918,1.44278E+16,2.00E-09,2.08007E-08,3.05E-08,182.0142759
0.010921,1.44203E+16,2.00E-09,2.08055E-08,3.05E-08,182.1084561
0.010924,1.44128E+16,2.00E-09,2.08104E-08,3.05E-08,182.2026525
0.010927,1.44054E+16,2.00E-09,2.08152E-08,3.05E-08,182.2968652
0.01093,1.43979E+16,2.00E-09,2.082E-08,3.06E-08,182.3910942
0.010933,1.43905E+16,2.00E-09,2.08249E-08,3.06E-08,182.4853394
0.010936,1.43831E+16,2.00E-09,2.08297E-08,3.06E-08,182.579601
0.010939,1.43757E+16,2.00E-09,2.08346E-08,3.06E-08,182.6738788
0.010942,1.43682E+16,2.00E-09,2.08394E-08,3.06E-08,182.7681728
0.010945,1.43608E+16,2.00E-09,2.08442E-08,3.06E-08,182.8624831
0.010948,1.43534E+16,2.00E-09,2.08491E-08,3.06E-08,182.9568096
0.010952,1.4346E+16,2.00E-09,2.08539E-08,3.06E-08,183.0511523
0.010955,1.43386E+16,2.00E-09,2.08588E-08,3.06E-08,183.1455113
0.010958,1.43313E+16,2.00E-09,2.08636E-08,3.06E-08,183.2398865
0.010961,1.43239E+16,2.00E-09,2.08684E-08,3.07E-08,183.3342778
0.010964,1.43165E+16,2.00E-09,2.08733E-08,3.07E-08,183.4286854
0.010967,1.43091E+16,2.00E-09,2.08781E-08,3.07E-08,183.5231092
0.01097,1.43018E+16,2.00E-09,2.08829E-08,3.07E-08,183.6175491
0.010973,1.42944E+16,2.00E-09,2.08878E-08,3.07E-08,183.7120052
0.010976,1.42871E+16,2.00E-09,2.08926E-08,3.07E-08,183.8064775
0.010979,1.42797E+16,2.00E-09,2.08974E-08,3.07E-08,183.9009659
0.010982,1.42724E+16,2.00E-09,2.09023E-08,3.07E-08,183.9954704
0.010985,1.42651E+16,2.00E-09,2.09071E-08,3.07E-08,184.0899911
0.010988,1.42577E+16,2.00E-09,2.09119E-08,3.07E-08,184.1845279
0.010991,1.42504E+16,2.00E-09,2.09168E-08,3.08E-08,184.2790809
0.010994,1.42431E+16,2.00E-09,2.09216E-08,3.08E-08,184.3736499
0.010997,1.42358E+16,2.00E-09,2.09264E-08,3.08E-08,184.4682351
0.011,1.42285E+16,2.00E-09,2.09312E-08,3.08E-08,184.5628363
0.011003,1.42212E+16,2.00E-09,2.09361E-08,3.08E-08,184.6574537
0.011006,1.42139E+16,2.00E-09,2.09409E-08,3.08E-08,184.7520871
0.011009,1.42067E+16,2.00E-09,2.09457E-08,3.08E-08,184.8467366
0.011012,1.41994E+16,2.00E-09,2.09505E-08,3.08E-08,184.9414022
0.011015,1.41921E+16,2.00E-09,2.09554E-08,3.08E-08,185.0360838
0.011018,1.41849E+16,2.00E-09,2.09602E-08,3.08E-08,185.1307815
0.011021,1.41776E+16,2.00E-09,2.0965E-08,3.08E-08,185.2254952
0.011024,1.41704E+16,2.00E-09,2.09698E-08,3.09E-08,185.3202249
0.011027,1.41631E+16,2.00E-09,2.09747E-08,3.09E-08,185.4149707
0.01103,1.41559E+16,2.00E-09,2.09795E-08,3.09E-08,185.5097324
0.011033,1.41487E+16,2.00E-09,2.09843E-08,3.09E-08,185.6045102
0.011036,1.41414E+16,2.00E-09,2.09891E-08,3.09E-08,185.699304
0.011039,1.41342E+16,2.00E-09,2.0994E-08,3.09E-08,185.7941138
0.011042,1.4127E+16,2.00E-09,2.09988E-08,3.09E-08,185.8889395
0.011045,1.41198E+16,2.00E-09,2.10036E-08,3.09E-08,185.9837813
0.011048,1.41126E+16,2.00E-09,2.10084E-08,3.09E-08,186.078639
0.011052,1.41054E+16,2.00E-09,2.10132E-08,3.09E-08,186.1735126
0.011055,1.40982E+16,2.00E-09,2.10181E-08,3.10E-08,186.2684022
0.011058,1.40911E+16,2.00E-09,2.10229E-08,3.10E-08,186.3633078
0.011061,1.40839E+16,2.00E-09,2.10277E-08,3.10E-08,186.4582293
0.011064,1.40767E+16,2.00E-09,2.10325E-08,3.10E-08,186.5531667
0.011067,1.40696E+16,2.00E-09,2.10373E-08,3.10E-08,186.64812
0.01107,1.40624E+16,2.00E-09,2.10421E-08,3.10E-08,186.7430892
0.011073,1.40553E+16,2.00E-09,2.1047E-08,3.10E-08,186.8380744
0.011076,1.40481E+16,2.00E-09,2.10518E-08,3.10E-08,186.9330754
0.011079,1.4041E+16,2.00E-09,2.10566E-08,3.10E-08,187.0280924
0.011082,1.40338E+16,2.00E-09,2.10614E-08,3.10E-08,187.1231252
0.011085,1.40267E+16,2.00E-09,2.10662E-08,3.11E-08,187.2181738
0.011088,1.40196E+16,2.00E-09,2.1071E-08,3.11E-08,187.3132384
0.011091,1.40125E+16,2.00E-09,2.10758E-08,3.11E-08,187.4083188
0.011094,1.40054E+16,2.00E-09,2.10807E-08,3.11E-08,187.503415
0.011097,1.39983E+16,2.00E-09,2.10855E-08,3.11E-08,187.5985271
0.0111,1.39912E+16,2.00E-09,2.10903E-08,3.11E-08,187.693655
0.011103,1.39841E+16,2.00E-09,2.10951E-08,3.11E-08,187.7887987
0.011106,1.3977E+16,2.00E-09,2.10999E-08,3.11E-08,187.8839583
0.011109,1.39699E+16,2.00E-09,2.11047E-08,3.11E-08,187.9791336
0.011112,1.39629E+16,2.00E-09,2.11095E-08,3.11E-08,188.0743248
0.011115,1.39558E+16,2.00E-09,2.11143E-08,3.12E-08,188.1695317
0.011118,1.39487E+16,2.00E-09,2.11191E-08,3.12E-08,188.2647545
0.011121,1.39417E+16,2.00E-09,2.11239E-08,3.12E-08,188.359993
0.011124,1.39346E+16,2.00E-09,2.11287E-08,3.12E-08,188.4552472
0.011127,1.39276E+16,2.00E-09,2.11336E-08,3.12E-08,188.5505172
0.01113,1.39206E+16,2.00E-09,2.11384E-08,3.12E-08,188.645803
0.011133,1.39135E+16,2.00E-09,2.11432E-08,3.12E-08,188.7411045
0.011136,1.39065E+16,2.00E-09,2.1148E-08,3.12E-08,188.8364218
0.011139,1.38995E+16,2.00E-09,2.11528E-08,3.12E-08,188.9317548
0.011142,1.38925E+16,2.00E-09,2.11576E-08,3.12E-08,189.0271035
0.011145,1.38855E+16,2.00E-09,2.11624E-08,3.13E-08,189.1224679
0.011148,1.38785E+16,2.00E-09,2.11672E-08,3.13E-08,189.217848
0.011152,1.38715E+16,2.00E-09,2.1172E-08,3.13E-08,189.3132438
0.011155,1.38645E+16,2.00E-09,2.11768E-08,3.13E-08,189.4086553
0.011158,1.38575E+16,2.00E-09,2.11816E-08,3.13E-08,189.5040824
0.011161,1.38505E+16,2.00E-09,2.11864E-08,3.13E-08,189.5995253
0.011164,1.38436E+16,2.00E-09,2.11912E-08,3.13E-08,189.6949838
0.011167,1.38366E+16,2.00E-09,2.1196E-08,3.13E-08,189.7904579
0.01117,1.38297E+16,2.00E-09,2.12008E-08,3.13E-08,189.8859477
0.011173,1.38227E+16,2.00E-09,2.12056E-08,3.13E-08,189.9814532
0.011176,1.38158E+16,2.00E-09,2.12104E-08,3.14E-08,190.0769743
0.011179,1.38088E+16,2.00E-09,2.12152E-08,3.14E-08,190.172511
0.011182,1.38019E+16,2.00E-09,2.122E-08,3.14E-08,190.2680633
0.011185,1.37949E+16,2.00E-09,2.12248E-08,3.14E-08,190.3636312
0.011188,1.3788E+16,2.00E-09,2.12296E-08,3.14E-08,190.4592147
0.011191,1.37811E+16,2.00E-09,2.12343E-08,3.14E-08,190.5548138
0.011194,1.37742E+16,2.00E-09,2.12391E-08,3.14E-08,190.6504285
0.011197,1.37673E+16,2.00E-09,2.12439E-08,3.14E-08,190.7460588
0.0112,1.37604E+16,2.00E-09,2.12487E-08,3.14E-08,190.8417046
0.011203,1.37535E+16,2.00E-09,2.12535E-08,3.14E-08,190.937366
0.011206,1.37466E+16,2.00E-09,2.12583E-08,3.15E-08,191.0330429
0.011209,1.37397E+16,2.00E-09,2.12631E-08,3.15E-08,191.1287354
0.011212,1.37329E+16,2.00E-09,2.12679E-08,3.15E-08,191.2244434
0.011215,1.3726E+16,2.00E-09,2.12727E-08,3.15E-08,191.320167
0.011218,1.37191E+16,2.00E-09,2.12775E-08,3.15E-08,191.415906
0.011221,1.37123E+16,2.00E-09,2.12823E-08,3.15E-08,191.5116606
0.011224,1.37054E+16,2.00E-09,2.12871E-08,3.15E-08,191.6074307
0.011227,1.36986E+16,2.00E-09,2.12918E-08,3.15E-08,191.7032163
0.01123,1.36917E+16,2.00E-09,2.12966E-08,3.15E-08,191.7990174
0.011233,1.36849E+16,2.00E-09,2.13014E-08,3.15E-08,191.8948339
0.011236,1.3678E+16,2.00E-09,2.13062E-08,3.16E-08,191.9906659
0.011239,1.36712E+16,2.00E-09,2.1311E-08,3.16E-08,192.0865134
0.011242,1.36644E+16,2.00E-09,2.13158E-08,3.16E-08,192.1823763
0.011245,1.36576E+16,2.00E-09,2.13206E-08,3.16E-08,192.2782547
0.011248,1.36508E+16,2.00E-09,2.13253E-08,3.16E-08,192.3741486
0.011252,1.3644E+16,2.00E-09,2.13301E-08,3.16E-08,192.4700578
0.011255,1.36372E+16,2.00E-09,2.13349E-08,3.16E-08,192.5659825
0.011258,1.36304E+16,2.00E-09,2.13397E-08,3.16E-08,192.6619226
0.011261,1.36236E+16,2.00E-09,2.13445E-08,3.16E-08,192.7578781
0.011264,1.36168E+16,2.00E-09,2.13493E-08,3.16E-08,192.853849
0.011267,1.361E+16,2.00E-09,2.1354E-08,3.16E-08,192.9498353
0.01127,1.36033E+16,2.00E-09,2.13588E-08,3.17E-08,193.045837
0.011273,1.35965E+16,2.00E-09,2.13636E-08,3.17E-08,193.1418541
0.011276,1.35898E+16,2.00E-09,2.13684E-08,3.17E-08,193.2378865
0.011279,1.3583E+16,2.00E-09,2.13732E-08,3.17E-08,193.3339343
0.011282,1.35763E+16,2.00E-09,2.13779E-08,3.17E-08,193.4299974
0.011285,1.35695E+16,2.00E-09,2.13827E-08,3.17E-08,193.5260759
0.011288,1.35628E+16,2.00E-09,2.13875E-08,3.17E-08,193.6221698
0.011291,1.35561E+16,2.00E-09,2.13923E-08,3.17E-08,193.7182789
0.011294,1.35493E+16,2.00E-09,2.1397E-08,3.17E-08,193.8144034
0.011297,1.35426E+16,2.00E-09,2.14018E-08,3.17E-08,193.9105432
0.0113,1.35359E+16,2.00E-09,2.14066E-08,3.18E-08,194.0066983
0.011303,1.35292E+16,2.00E-09,2.14114E-08,3.18E-08,194.1028687
0.011306,1.35225E+16,2.00E-09,2.14161E-08,3.18E-08,194.1990544
0.011309,1.35158E+16,2.00E-09,2.14209E-08,3.18E-08,194.2952554
0.011312,1.35091E+16,2.00E-09,2.14257E-08,3.18E-08,194.3914716
0.011315,1.35024E+16,2.00E-09,2.14305E-08,3.18E-08,194.4877031
0.011318,1.34958E+16,2.00E-09,2.14352E-08,3.18E-08,194.5839499
0.011321,1.34891E+16,2.00E-09,2.144E-08,3.18E-08,194.6802119
0.011324,1.34824E+16,2.00E-09,2.14448E-08,3.18E-08,194.7764892
0.011327,1.34757E+16,2.00E-09,2.14495E-08,3.18E-08,194.8727817
0.01133,1.34691E+16,2.00E-09,2.14543E-08,3.19E-08,194.9690895
0.011333,1.34624E+16,2.00E-09,2.14591E-08,3.19E-08,195.0654124
0.011336,1.34558E+16,2.00E-09,2.14638E-08,3.19E-08,195.1617506
