t [s],P [atm],sigmaP [atm],T FFCM-2 [K],sigmaT [K],X_C2H2 [-],sigmaX_C2H2 [-],X_C2H4 [-],sigmaX_C2H4 [-],X_CH4 [-],sigmaX_CH4 [-],fv_rel_633nm,sigma_fv_rel_633 [-],fv_rel_1064nm [-],sigma_fv_rel_1064 [-]
0.0008474,4.76,0.031,1850,49.57,0.01736,0.0023,0.00067,0.000312,0.00867,0.000715,2.56e-08,8.41e-10,3.2e-09,5.91e-10
0.0008475,4.76,0.031,1850,49.57,0.01736,0.0023,0.00068,0.000312,0.00867,0.000715,2.56e-08,8.39e-10,3.2e-09,5.92e-10
0.0008476,4.76,0.031,1850,49.58,0.01736,0.0023,0.00068,0.000312,0.00867,0.000715,2.56e-08,8.37e-10,3.2e-09,5.93e-10
0.0008477,4.76,0.031,1850,49.58,0.01736,0.002301,0.00068,0.000312,0.00868,0.000715,2.56e-08,8.37e-10,3.2e-09,5.94e-10
0.0008478,4.76,0.031,1850,49.58,0.01736,0.002301,0.00068,0.000313,0.00868,0.000715,2.57e-08,8.37e-10,3.2e-09,5.93e-10
0.0008479,4.76,0.031,1850,49.59,0.01736,0.002301,0.00069,0.000313,0.00868,0.000715,2.57e-08,8.36e-10,3.2e-09,5.93e-10
0.000848,4.76,0.031,1850,49.59,0.01736,0.002301,0.00069,0.000313,0.00868,0.000716,2.57e-08,8.33e-10,3.2e-09,5.93e-10
0.0008481,4.76,0.031,1850,49.6,0.01736,0.002301,0.00069,0.000313,0.00868,0.000715,2.57e-08,8.3e-10,3.2e-09,5.92e-10
0.0008482,4.76,0.031,1850,49.6,0.01736,0.002301,0.00069,0.000313,0.00867,0.000715,2.57e-08,8.23e-10,3.2e-09,5.91e-10
0.0008483,4.76,0.031,1850,49.6,0.01736,0.002301,0.00069,0.000313,0.00867,0.000715,2.57e-08,8.16e-10,3.2e-09,5.92e-10
0.0008484,4.76,0.031,1850,49.61,0.01736,0.002301,0.00069,0.000313,0.00867,0.000715,2.57e-08,8.09e-10,3.2e-09,5.93e-10
0.0008485,4.76,0.031,1850,49.61,0.01736,0.002301,0.00069,0.000313,0.00867,0.000715,2.57e-08,8.04e-10,3.2e-09,5.92e-10
0.0008486,4.76,0.031,1850,49.61,0.01736,0.002301,0.00068,0.000313,0.00867,0.000715,2.57e-08,8.04e-10,3.2e-09,5.92e-10
0.0008487,4.76,0.031,1850,49.62,0.01736,0.002301,0.00068,0.000313,0.00867,0.000715,2.57e-08,8.06e-10,3.2e-09,5.91e-10
0.0008488,4.76,0.031,1850,49.62,0.01735,0.0023,0.00068,0.000313,0.00866,0.000714,2.57e-08,8.08e-10,3.2e-09,5.92e-10
0.0008489,4.76,0.031,1850,49.63,0.01735,0.0023,0.00068,0.000313,0.00866,0.000714,2.57e-08,8.08e-10,3.2e-09,5.94e-10
0.000849,4.76,0.031,1850,49.63,0.01735,0.0023,0.00068,0.000313,0.00865,0.000714,2.57e-08,8.06e-10,3.2e-09,5.94e-10
0.0008491,4.76,0.031,1850,49.63,0.01735,0.0023,0.00068,0.000313,0.00865,0.000713,2.57e-08,8.02e-10,3.2e-09,5.95e-10
0.0008492,4.76,0.031,1850,49.64,0.01736,0.0023,0.00068,0.000313,0.00864,0.000713,2.57e-08,7.96e-10,3.2e-09,5.95e-10
0.0008493,4.76,0.031,1850,49.64,0.01736,0.002301,0.00068,0.000313,0.00864,0.000713,2.57e-08,7.94e-10,3.2e-09,5.94e-10
0.0008494,4.76,0.031,1850,49.65,0.01736,0.002301,0.00068,0.000312,0.00863,0.000713,2.57e-08,7.92e-10,3.2e-09,5.95e-10
0.0008495,4.76,0.031,1850,49.65,0.01736,0.002301,0.00068,0.000312,0.00863,0.000712,2.57e-08,7.92e-10,3.2e-09,5.99e-10
0.0008496,4.76,0.031,1850,49.65,0.01737,0.002302,0.00068,0.000312,0.00862,0.000712,2.57e-08,7.95e-10,3.2e-09,6.09e-10
0.0008497,4.76,0.031,1850,49.66,0.01738,0.002303,0.00068,0.000312,0.00862,0.000712,2.58e-08,7.99e-10,3.2e-09,6.2e-10
0.0008498,4.76,0.031,1850,49.66,0.01738,0.002304,0.00067,0.000312,0.00861,0.000712,2.58e-08,8.01e-10,3.2e-09,6.26e-10
0.0008499,4.76,0.031,1850,49.67,0.01739,0.002306,0.00067,0.000312,0.00861,0.000711,2.58e-08,8.01e-10,3.2e-09,6.27e-10
0.00085,4.76,0.031,1850,49.67,0.0174,0.002307,0.00067,0.000312,0.00861,0.000711,2.58e-08,7.97e-10,3.2e-09,6.27e-10
0.0008501,4.76,0.031,1850,49.67,0.01741,0.002308,0.00067,0.000312,0.00861,0.000711,2.58e-08,7.94e-10,3.2e-09,6.26e-10
0.0008502,4.76,0.031,1850,49.68,0.01742,0.00231,0.00067,0.000312,0.0086,0.000711,2.58e-08,7.93e-10,3.2e-09,6.26e-10
0.0008503,4.76,0.031,1850,49.68,0.01743,0.002311,0.00068,0.000312,0.0086,0.000711,2.58e-08,7.97e-10,3.2e-09,6.26e-10
0.0008504,4.76,0.031,1850,49.68,0.01744,0.002312,0.00068,0.000312,0.0086,0.00071,2.58e-08,8.06e-10,3.2e-09,6.3e-10
0.0008505,4.76,0.031,1850,49.69,0.01744,0.002313,0.00068,0.000312,0.0086,0.00071,2.58e-08,8.15e-10,3.2e-09,6.4e-10
0.0008506,4.76,0.031,1850,49.69,0.01745,0.002314,0.00068,0.000312,0.00861,0.00071,2.58e-08,8.23e-10,3.2e-09,6.47e-10
0.0008507,4.76,0.031,1850,49.7,0.01745,0.002314,0.00069,0.000312,0.00861,0.00071,2.58e-08,8.27e-10,3.2e-09,6.48e-10
0.0008508,4.76,0.031,1850,49.7,0.01746,0.002315,0.00069,0.000312,0.00861,0.00071,2.58e-08,8.29e-10,3.2e-09,6.48e-10
0.0008509,4.76,0.031,1850,49.7,0.01746,0.002315,0.00069,0.000312,0.00862,0.000711,2.59e-08,8.29e-10,3.1e-09,6.48e-10
0.000851,4.76,0.031,1850,49.71,0.01746,0.002315,0.0007,0.000312,0.00862,0.000711,2.59e-08,8.3e-10,3.1e-09,6.46e-10
0.0008511,4.76,0.031,1850,49.71,0.01746,0.002315,0.0007,0.000312,0.00862,0.000711,2.59e-08,8.32e-10,3.1e-09,6.45e-10
0.0008512,4.76,0.031,1850,49.72,0.01746,0.002315,0.0007,0.000312,0.00862,0.000711,2.59e-08,8.33e-10,3.1e-09,6.44e-10
0.0008513,4.76,0.031,1850,49.72,0.01746,0.002315,0.0007,0.000312,0.00862,0.000711,2.59e-08,8.36e-10,3.1e-09,6.43e-10
0.0008514,4.76,0.031,1850,49.72,0.01745,0.002315,0.0007,0.000312,0.00862,0.000711,2.59e-08,8.39e-10,3.1e-09,6.43e-10
0.0008515,4.76,0.031,1850,49.73,0.01745,0.002314,0.0007,0.000312,0.00862,0.000711,2.59e-08,8.4e-10,3.1e-09,6.43e-10
0.0008516,4.76,0.031,1850,49.73,0.01745,0.002314,0.00069,0.000312,0.00862,0.000711,2.6e-08,8.41e-10,3.1e-09,6.43e-10
0.0008517,4.76,0.031,1850,49.74,0.01744,0.002314,0.00069,0.000312,0.00862,0.000711,2.6e-08,8.39e-10,3.1e-09,6.44e-10
0.0008518,4.76,0.031,1850,49.74,0.01744,0.002313,0.00069,0.000312,0.00862,0.000711,2.6e-08,8.33e-10,3.1e-09,6.45e-10
0.0008519,4.76,0.031,1850,49.74,0.01744,0.002313,0.00069,0.000312,0.00862,0.00071,2.6e-08,8.29e-10,3.1e-09,6.43e-10
0.000852,4.76,0.031,1850,49.75,0.01743,0.002312,0.00069,0.000312,0.00862,0.00071,2.6e-08,8.25e-10,3.1e-09,6.39e-10
0.0008521,4.76,0.031,1850,49.75,0.01743,0.002312,0.0007,0.000312,0.00861,0.00071,2.6e-08,8.25e-10,3.1e-09,6.36e-10
0.0008522,4.76,0.031,1850,49.75,0.01742,0.002311,0.0007,0.000312,0.00861,0.00071,2.61e-08,8.29e-10,3.1e-09,6.35e-10
0.0008523,4.76,0.031,1850,49.76,0.01742,0.002311,0.0007,0.000312,0.00861,0.000709,2.61e-08,8.35e-10,3.2e-09,6.35e-10
0.0008524,4.76,0.031,1850,49.76,0.01741,0.00231,0.0007,0.000312,0.00861,0.000709,2.61e-08,8.43e-10,3.2e-09,6.35e-10
0.0008525,4.76,0.031,1850,49.77,0.01741,0.00231,0.0007,0.000312,0.0086,0.000709,2.61e-08,8.47e-10,3.2e-09,6.34e-10
0.0008526,4.76,0.031,1850,49.77,0.01741,0.00231,0.0007,0.000312,0.0086,0.000708,2.61e-08,8.49e-10,3.2e-09,6.34e-10
0.0008527,4.76,0.032,1850,49.77,0.01741,0.00231,0.0007,0.000313,0.00859,0.000708,2.61e-08,8.51e-10,3.2e-09,6.32e-10
0.0008528,4.76,0.032,1850,49.78,0.0174,0.002309,0.0007,0.000313,0.00859,0.000707,2.61e-08,8.52e-10,3.2e-09,6.31e-10
0.0008529,4.76,0.032,1850,49.78,0.0174,0.002309,0.0007,0.000313,0.00858,0.000706,2.62e-08,8.54e-10,3.3e-09,6.28e-10
0.000853,4.76,0.032,1850,49.79,0.0174,0.00231,0.0007,0.000313,0.00857,0.000706,2.62e-08,8.56e-10,3.3e-09,6.28e-10
0.0008531,4.76,0.032,1850,49.79,0.0174,0.00231,0.0007,0.000312,0.00857,0.000705,2.62e-08,8.57e-10,3.3e-09,6.32e-10
0.0008532,4.76,0.032,1850,49.79,0.01741,0.00231,0.0007,0.000312,0.00857,0.000705,2.62e-08,8.61e-10,3.3e-09,6.4e-10
0.0008533,4.76,0.032,1850,49.8,0.01741,0.00231,0.0007,0.000312,0.00856,0.000705,2.62e-08,8.69e-10,3.3e-09,6.45e-10
0.0008534,4.76,0.032,1850,49.8,0.01741,0.002311,0.0007,0.000312,0.00856,0.000705,2.62e-08,8.77e-10,3.3e-09,6.46e-10
0.0008535,4.76,0.032,1850,49.81,0.01741,0.002311,0.0007,0.000312,0.00856,0.000705,2.62e-08,8.83e-10,3.3e-09,6.46e-10
0.0008536,4.76,0.032,1850,49.81,0.01741,0.002311,0.0007,0.000312,0.00856,0.000705,2.62e-08,8.85e-10,3.3e-09,6.45e-10
0.0008537,4.76,0.032,1850,49.81,0.01741,0.002312,0.0007,0.000312,0.00856,0.000705,2.62e-08,8.84e-10,3.3e-09,6.43e-10
0.0008538,4.76,0.032,1850,49.82,0.01741,0.002312,0.0007,0.000312,0.00857,0.000705,2.62e-08,8.81e-10,3.3e-09,6.39e-10
0.0008539,4.76,0.032,1850,49.82,0.01741,0.002311,0.0007,0.000312,0.00857,0.000706,2.63e-08,8.8e-10,3.3e-09,6.39e-10
0.000854,4.76,0.033,1850,49.82,0.01741,0.002311,0.0007,0.000312,0.00857,0.000706,2.63e-08,8.8e-10,3.3e-09,6.45e-10
0.0008541,4.76,0.033,1850,49.83,0.01741,0.002311,0.0007,0.000312,0.00858,0.000706,2.63e-08,8.82e-10,3.3e-09,6.5e-10
0.0008542,4.76,0.033,1850,49.83,0.01741,0.002311,0.0007,0.000311,0.00858,0.000706,2.63e-08,8.84e-10,3.3e-09,6.53e-10
0.0008543,4.76,0.033,1850,49.84,0.01741,0.002311,0.0007,0.000311,0.00858,0.000707,2.63e-08,8.86e-10,3.3e-09,6.53e-10
0.0008544,4.76,0.033,1850,49.84,0.01741,0.002311,0.0007,0.000311,0.00859,0.000707,2.63e-08,8.87e-10,3.3e-09,6.53e-10
0.0008545,4.76,0.033,1850,49.84,0.01741,0.002311,0.0007,0.000311,0.00859,0.000707,2.63e-08,8.85e-10,3.3e-09,6.54e-10
0.0008546,4.76,0.033,1850,49.85,0.01741,0.002311,0.00069,0.000311,0.0086,0.000708,2.63e-08,8.83e-10,3.3e-09,6.53e-10
0.0008547,4.76,0.033,1850,49.85,0.0174,0.002311,0.00069,0.000311,0.00861,0.000708,2.63e-08,8.84e-10,3.3e-09,6.53e-10
0.0008548,4.76,0.033,1850,49.86,0.0174,0.00231,0.00069,0.000311,0.00861,0.000708,2.63e-08,8.9e-10,3.3e-09,6.53e-10
0.0008549,4.76,0.033,1850,49.86,0.0174,0.00231,0.00069,0.000311,0.00862,0.000709,2.63e-08,8.98e-10,3.2e-09,6.55e-10
0.000855,4.76,0.033,1850,49.86,0.0174,0.00231,0.00069,0.000311,0.00862,0.000709,2.63e-08,9.07e-10,3.2e-09,6.55e-10
0.0008551,4.76,0.033,1850,49.87,0.01739,0.00231,0.00069,0.000311,0.00863,0.00071,2.63e-08,9.14e-10,3.2e-09,6.55e-10
0.0008552,4.76,0.033,1850,49.87,0.01739,0.002309,0.00069,0.000311,0.00863,0.00071,2.63e-08,9.17e-10,3.2e-09,6.56e-10
0.0008553,4.76,0.033,1850,49.88,0.01739,0.002309,0.00068,0.000311,0.00863,0.00071,2.63e-08,9.21e-10,3.2e-09,6.57e-10
0.0008554,4.76,0.033,1850,49.88,0.01738,0.002308,0.00068,0.000311,0.00863,0.00071,2.63e-08,9.22e-10,3.2e-09,6.58e-10
0.0008555,4.76,0.033,1850,49.88,0.01738,0.002308,0.00068,0.000311,0.00863,0.00071,2.63e-08,9.24e-10,3.2e-09,6.56e-10
0.0008556,4.76,0.033,1850,49.89,0.01737,0.002307,0.00068,0.000311,0.00863,0.000709,2.63e-08,9.27e-10,3.2e-09,6.55e-10
0.0008557,4.76,0.034,1850,49.89,0.01737,0.002307,0.00068,0.000311,0.00863,0.000709,2.63e-08,9.31e-10,3.2e-09,6.55e-10
0.0008558,4.76,0.034,1850,49.89,0.01737,0.002307,0.00068,0.000311,0.00863,0.000708,2.63e-08,9.35e-10,3.2e-09,6.55e-10
0.0008559,4.76,0.034,1850,49.9,0.01736,0.002307,0.00068,0.000311,0.00863,0.000708,2.63e-08,9.4e-10,3.2e-09,6.55e-10
0.000856,4.76,0.034,1850,49.9,0.01736,0.002306,0.00068,0.000311,0.00863,0.000708,2.63e-08,9.45e-10,3.2e-09,6.55e-10
0.0008561,4.76,0.034,1850,49.91,0.01736,0.002306,0.00068,0.000311,0.00863,0.000708,2.63e-08,9.5e-10,3.3e-09,6.56e-10
0.0008562,4.76,0.034,1850,49.91,0.01736,0.002306,0.00068,0.000311,0.00863,0.000708,2.63e-08,9.54e-10,3.3e-09,6.55e-10
0.0008563,4.76,0.034,1850,49.91,0.01736,0.002306,0.00068,0.000311,0.00862,0.000707,2.63e-08,9.59e-10,3.3e-09,6.53e-10
0.0008564,4.76,0.034,1850,49.92,0.01735,0.002306,0.00068,0.00031,0.00862,0.000707,2.64e-08,9.66e-10,3.3e-09,6.5e-10
0.0008565,4.76,0.034,1850,49.92,0.01735,0.002306,0.00068,0.00031,0.00862,0.000707,2.64e-08,9.72e-10,3.3e-09,6.48e-10
0.0008566,4.76,0.034,1850,49.93,0.01735,0.002306,0.00068,0.00031,0.00861,0.000706,2.64e-08,9.77e-10,3.3e-09,6.49e-10
0.0008567,4.76,0.034,1850,49.93,0.01735,0.002306,0.00067,0.00031,0.00861,0.000706,2.64e-08,9.82e-10,3.4e-09,6.49e-10
0.0008568,4.76,0.035,1850,49.93,0.01735,0.002306,0.00067,0.00031,0.00861,0.000706,2.64e-08,9.87e-10,3.4e-09,6.49e-10
0.0008569,4.76,0.035,1850,49.94,0.01735,0.002306,0.00067,0.00031,0.0086,0.000705,2.64e-08,9.9e-10,3.4e-09,6.52e-10
0.000857,4.76,0.035,1850,49.94,0.01735,0.002307,0.00067,0.00031,0.0086,0.000705,2.64e-08,9.9e-10,3.4e-09,6.54e-10
0.0008571,4.76,0.035,1850,49.95,0.01736,0.002307,0.00067,0.00031,0.00859,0.000705,2.65e-08,9.9e-10,3.4e-09,6.54e-10
0.0008572,4.76,0.035,1850,49.95,0.01736,0.002308,0.00067,0.00031,0.00859,0.000705,2.65e-08,9.86e-10,3.4e-09,6.53e-10
0.0008573,4.76,0.035,1850,49.95,0.01736,0.002308,0.00068,0.00031,0.00859,0.000705,2.65e-08,9.81e-10,3.5e-09,6.53e-10
0.0008574,4.76,0.035,1850,49.96,0.01736,0.002308,0.00068,0.00031,0.00859,0.000705,2.65e-08,9.77e-10,3.5e-09,6.53e-10
